LogMeIn rescue Mobile_7.10.3035_L_EN_01,LogMeIn rescue Mobile 7.10.3035 (English),"	LogMeIn rescue Mobile is a  laptop/desktop administration tool that can be used by the IT Service Desk in order to connect on users smartphones requiring  support for their BYOM device ( LogMein rescue mobile application, available on Play Store, needs to be installed on user device in order to allow the connection).	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
LogTag Analyzer_3.1.9_L_EN_01,LogTag Analyzer 3.1.9 (English),Installs: LogTag Analyzer_3.1.9_L_EN_01,No,0.0,Yes,Yes
LogTag Connect_1.0.54_L_EN_01,LogTag Connect 1.0.54 (English),Installs: LogTag Connect_1.0.54_L_EN_01,Yes,0,No,Yes
LORENZ eValidator Enterprise_18.2.11315_V_EN_01,Lorenz eValidator 18.2.1.01 (English),"<p>Lorenz eValidator is a validation utility for Submissions to the Health Authority. It automatically works through a checklist of official validation criteria's released by the regulatory health authorities around the world. The eValidator is able to validate eCTDs and NeeS submissions. </p> <p>  Only for the use in conjunction with Lorenz docuBridge.</p> <p>NOTE:&nbsp; This utilizes a Novartis license, so disabling.&nbsp; (ck 26 Feb 2020)</p> <p>LS:&nbsp; Global (Unlimited)</p>",Yes,0.0,Yes,No
LORENZ eValidator_18.2.1_V_EN_01,Lorenz eValidator 18.2.1 (English),Lorenz eValidator is a validation utility for Submissions to the Health Authority. It automatically works through a checklist of official validation criteria�s released by the regulatory health authorities around the world. The eValidator is able to validate eCTDs and NeeS submissions.   Only for the use in conjunction with Lorenz docuBridge.,No,0.0,Yes,Yes
Lorenz eValidator_21.2.13731.0_L_EN_01,Lorenz eValidator 21.2.13731.0 (English),Installs: Lorenz eValidator_21.2.13731.0_L_EN_01,Yes,312,No,Yes
LORENZ eValidator_22.1.14425.0_L_EN_01,LORENZ eValidator 22.1.14425.0 (English),<p>Installs: LORENZ eValidator_22.1.14425.0_L_EN_01</p> <p>LS: Subscription</p>,Yes,312,No,Yes
LucomGmbH FormsForWeb Design_3.7.4_L_EN_01,LucomGmbH FormsForWeb Design 3.7.4 (English),<p>Installs:&nbsp;LucomGmbH FormsForWeb Design_3.7.4_L_EN_01</p> <p>LS: Subscription</p>,Yes,0.0,Yes,Yes
Lumesse Talent Management System_3.0_L_EN_01,Lumesse Talent Management System 3.0 (English),<p>Talent Management Platform.&nbsp; New Font for the resolution of deficiencies	</p> <p>LS: Server based</p>,Yes,0.0,Yes,Yes
Luxion KeyShot 8(x64)_8.1_V_EN_01,Luxion KeyShot 8(x64) 8.1 (English),<p>3D rendering and animation software for 3D-CAD model</p> <p>LS:&nbsp; Concurrent</p>,Yes,3000,No,No
Luxion KeyShot(x64)_11.2.0.102_L_EN_01,Luxion KeyShot(x64) 11.2.0.102 (English),<p>Installs: Luxion KeyShot(x64)_11.2.0.102_L_EN_01</p> <p>LS: Concurrent</p>,Yes,0.0,Yes,Yes
Macro Scheduler_13.1.06_M_EN_01,Macro Scheduler 13.1.06 (English) (Manual),"<p>Keystroke emulator software used to populate data from text files into legacy Alcon applications that cannot use API's, XML, or other more sophisticated means of automated data entry</p> <p>LS:&nbsp; Named User</p>",Yes,245,No,Yes
MadCap Flare 2021 r2_17.1.7881.20138_L_EN_01,MadCap Flare 2021 r2 17.1.7881.20138 (English),<p>Installs: MadCap Flare 2021 r2_17.1.7881.20138_L_EN_01</p> <p>LS: Concurrent</p>,Yes,1791,No,Yes
MadgeTech_4.2.11_V_EN_01,MadgeTech 4.2.11 (English),"	Configuration and reading of temperature data from the Madgetech temperature logger (RFTCTemp2000A-MP)  No Sox relevance for this software. The software is not GMP relevant but the data from the loggers would be used for GMP stabilization study.  Data retrieved in pdf and cannot be modified.  No licenses fees.  Free Software. Version 4.2.9.  http://www.madgetech.com/software-download 	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
Mahoujin Hojinzei H29_2.0_V_JA_01,Mahoujin Hojinzei H29 2.0 (Japanese),<p>Corporate / Local Tax Database used for PH-JP Finance.&nbsp; Mahoujin editions need to be retained for 3 years from release to allow reference to past-data during audits etc. as new editions cannot access older data from previous editions.</p> <p>LS:&nbsp; Seat based</p>,Yes,767.65,No,Yes
Mahr MarCom_5.3_L_EN_01,Mahr MarCom_5.3_L_EN_01 (English),<p>Installs:Mahr MarCom_5.3_L_EN_01</p> <p>LS: Freeware</p>,Yes,0.0,Yes,Yes
MakerBot Print 4.10.1_L_EN_01,MakerBot Print 4.10.1 (English),<p>Installs: MakerBot Print 4.10.1_L_EN_01</p>,Yes,0.0,Yes,Yes
MappingDesigner_2.1_L_EN_01,MappingDesigner 2.1 (English),Tool for designing mappings for Seeburger EDI adapter for SAP XI for EDI interfaces within SHAPE project. <p>LS:&nbsp; Freeware</p> <p>NOTE:&nbsp; Disabled per Marca Stirniman.&nbsp; (ck 14 Nov 2019)</p>,Yes,0.0,Yes,No
MapPoint 2013_19.0_T_EN_01,MapPoint 2013 19.0 (English),"<p>Microsoft MapPoint allows users to view, edit and integrate maps. The software and technology are designed to facilitate the geographical visualization and analysis of either included data or custom data. Numerous acquisitions (Vexcel, Vicinity Corporation, GeoTango, etc.) have supplemented both data and feature integration.   It includes all of the functionality of the most recent version of Streets and Trips, the consumer mapping software, at the time of development, as well as integration with Microsoft Office, data mapping from various sources including Microsoft Excel, and a Visual Basic for Applications (VBA) interface allowing automation of the MapPoint environment.</p> <p>LS:&nbsp; Seat based</p>",Yes,299.99,No,No
Markware_3.9_M_EN_01,Markware 3.9 (English) (Manual),<p>Design and printing stick label for health and security environnement</p> <p>LS:&nbsp; Seat based</p>,Yes,599,No,Yes
Martin Prikryl WinSCP_5.13.7_L_EN_01,Martin Prikryl WinSCP 5.13.7 (English),"<p>WinSCP is an open source SFTP client for Windows. Its main function is the secure file transfer between a local and a remote computer. Beyond this, WinSCP offers basic file manager functionality. It uses Secure Shell (SSH) and supports, in addition to Secure FTP, also legacy SCP protocol.</p> <p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
Martin Prikryl WinSCP_5.15.3_L_EN_01,Martin Prikryl WinSCP 5.15.3 (English),"<p>WinSCP is an open source SFTP client for Windows. Its main function is the secure file transfer between a local and a remote computer. Beyond this, WinSCP offers basic file manager functionality. It uses Secure Shell (SSH) and supports, in addition to Secure FTP, also legacy SCP protocol.</p> LS:&nbsp; Freeware",Yes,0.0,Yes,Yes
MathWorks MATLAB Compiler Runtime_8.2_L_EN_01,MathWorks MATLAB Compiler Runtime 8.2 (English),"	The MATLAB? Runtime is a standalone set of shared libraries that enables the execution of compiled MATLAB applications or components on computers that do not have MATLAB installed. 	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
MathWorks Matlab R2015b_8.6_L_EN_02,MathWorks Matlab R2015b 8.6 (English) [Build 02],"MATLAB&reg; is a high-level language and interactive environment for numerical computation, visualization, and programming. Using MATLAB, you can analyze data, develop algorithms, and create models and applications. The language, tools, and built-in math functions enable you to explore multiple approaches and reach a solution faster than with spreadsheets or traditional programming languages, such as C/C++ or Java&trade;. <p>Note: Customers outside of Lake Forest, CA will need local IT assistance to provide a license server.<br /> <br /> LS: Global&nbsp;(limited)</p>",Yes,2150,No,Yes
MathWorks Matlab R2018b(X64)_2018_L_EN_01,MathWorks Matlab R2018b(X64) 2018 (English),"MATLAB&reg; is a high-level language and interactive environment for numerical computation, visualization, and programming. Using MATLAB, you can analyze data, develop algorithms, and create models and applications. The language, tools, and built-in math functions enable you to explore multiple approaches and reach a solution faster than with spreadsheets or traditional programming languages, such as C/C++ or Java&trade;. <p>Note: Customers outside of Lake Forest, CA will need local IT assistance to provide a license server.<br /> <br /> LS: Global&nbsp;(Limited)</p>",Yes,2150,No,Yes
MathWorks Matlab R2020b(X64)_9.9_L_EN_01,MathWorks Matlab R2020b(X64) 9.9 (English),<p>Installs: MathWorks Matlab R2020b(X64)_9.9_L_EN_01</p> <p>LS: Global (Limited)</p>,Yes,2150,No,Yes
MathWorks Matlab R2021bX64)_9.11_L_EN_01,MathWorks Matlab R2021bX64) 9.11 (English),<p>Installs: MathWorks Matlab R2021bX64)_9.11_L_EN_01</p> <p>LS: Named User</p>,Yes,2150,No,Yes
MathWorks Matlab_R2017a(X64)_9.2_L_EN_01,MathWorks Matlab R2017a(X64) 9.2 (English),"MATLAB&reg; is a high-level language and interactive environment for numerical computation, visualization, and programming. Using MATLAB, you can analyze data, develop algorithms, and create models and applications. The language, tools, and built-in math functions enable you to explore multiple approaches and reach a solution faster than with spreadsheets or traditional programming languages, such as C/C++ or Java&trade;. <p>Note: Customers outside of Lake Forest, CA will need local IT assistance to provide a license server.<br /> <br /> LS: Global&nbsp;(limited)</p>",Yes,2150,No,Yes
MathWorks Matlab_R2018a(X64)_9.4_L_EN_01,MathWorks Matlab_R2018a(x64) 9.4 (English),"MATLAB&reg; is a high-level language and interactive environment for numerical computation, visualization, and programming. Using MATLAB, you can analyze data, develop algorithms, and create models and applications. The language, tools, and built-in math functions enable you to explore multiple approaches and reach a solution faster than with spreadsheets or traditional programming languages, such as C/C++ or Java&trade;. <p>Note: Customers outside of Lake Forest, CA will need local IT assistance to provide a license server.<br /> <br /> LS: Global&nbsp;(limited)</p>",Yes,2150,No,Yes
MathWorks Matlab_R2020a(X64)_9.8_L_EN_01,MathWorks Matlab R2020a(X64) 9.8 (English),"<p>MATLAB&reg; is a high-level language and interactive environment for numerical computation, visualization, and programming. Using MATLAB, you can analyze data, develop algorithms, and create models and applications. The language, tools, and built-in math functions enable you to explore multiple approaches and reach a solution faster than with spreadsheets or traditional programming languages, such as C/C++ or Java&trade;. </p> <p> LS: Seat based</p>",Yes,2150,No,Yes
Matlab Compiler R2013b_8.2_L_EN_02,Matlab Compiler R2013b 8.2 (English) [BUILD 02],<p>MATLAB Compiler lets you share MATLAB programs as standalone applications or shared libraries for integration with common programming languages.</p> <p>LS:&nbsp; Seat based</p>,Yes,5500,No,Yes
MavensMate Desktop_0.0.10_V_EN_01,MavensMate Desktop 0.0.10 (English),"	MavensMate is required to work in the DevOps Model with Salesforce Factory team. It is needed to pull/ push changes from/ to the development sandbox.	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
Maxon Cinema 4D R25_L_EN_01,Maxon Cinema 4D R25 (English),Installs: Maxon Cinema 4D R25_L_EN_01,Yes,890,No,Yes
Maxon Computer Cinema 4D(x64)_19.008_V_EN_01,Maxon Computer Cinema 4D(x64) 19.008 (English),"<p>CINEMA 4D is a 3D modeling, animation, motion graphic and rendering application. It is capable of procedural and polygonal/subd modeling, animating, lighting, texturing, rendering, and common features found in 3D modelling applications.</p> <p>Prerequisites:</p> <p>Microsoft App-V Client Modifier_1.0_L_EN_99_01<br /> MS Visual C++ 2015 Redist(x86)_14.0.23026_L_EN_01<br /> MS Visual C++ 2013 Redist(x86)_12.0.21005_L_EN_01<br /> MS Visual C PlusPlus2012Redist(x64)_11.0.6_L_EN_01</p> <p style=""margin: 0in; font-family: Arial; font-size: 10pt;""><span lang=""en-GB"" style=""font-family: Segoe UI; font-size: 11px;"">LS:&nbsp; Seat based</span></p>",Yes,890,No,Yes
Maxpro VMS client_3.10.0.292_V_EN_02,Maxpro VMS client 3.10.0.292 (English) [Build 02],<p>This is client software for Maxpro / Video Management System used by REFS Security to monitor / view security cctv</p> <p>LS:&nbsp; Server based</p>,Yes,0.0,Yes,Yes
Maxpro VMS client_3.10.0.364_L_EN_01,Maxpro VMS client 3.10.0.364 (English),<p>This is client software for Maxpro / Video Management System used by REFS Security to monitor / view security cctv 	</p> <p>LS: Server based</p>,Yes,0.0,Yes,Yes
McAfee Agent Update for Alcon_1.0_L_EN_01,McAfee Agent Update for Alcon 1.0 (English),<p>McAfee Agent provides secure communication between ePolicy Orchestrator (ePO) and McAfee managed products.</p> <p>LS:&nbsp; Global (Unlimited)</p>,Yes,0.0,Yes,No
McAfee Agent_5.0.6.220_L_EN_01,McAfee Agent 5.0.6.220 (English),"The McAfee Agent 5.0.1 software is required to migrate computers in to the McAfee ePO 5.1 environment.  There will 3 McAfee Agent 5.0.1.516 packages to be used with the 3 different software deployment tools - Novartis SCCM, Alcon SCCM and NetInstall.  VirusScan 8.8 needs to be installed on the computer before installing the McAfee Agent 5.0.1.516 software.  The McAfee Agent 5.0.1.516 packages need to remain invisible until all the testing has been completed with the new workstation images.  McAfee Agent 5.0.2.132 is required for Windows 10 machines. Note that the previous versions do not support Windows 10. This Agent will only be deployed on Windows 10 machines.   McAfee Agent 5.0.2.132 is required for Windows 7 Connect 02.06 image update.  The McAfee Update Fix is for resolving an issue with computers not reporting their VSE versions up to the ePO console.  McAfee Agent 5.0.3 software needs to be installed with VirusScan 8.8 Patch 7. McAfee Agent 5.0.3 is not compatible with earlier versions of VirusScan software.  McAfee Agent 5.0.4 software needs to be installed with VirusScan 8.8 Patch 8. McAfee Agent 5.0.4 is not compatible with earlier versions of VirusScan software.  McAfee Agent 5.0.5 software needs to be installed with the McAfee Endpoint Security (ENS) software .",No,0.0,Yes,No
McAfee Agent_5.6.0.878_L_EN_01,McAfee Agent 5.6.0.878 (English),<p>McAfee Agent provides secure communication between ePolicy Orchestrator (ePO) and McAfee managed products.</p> <p>LS:&nbsp; Global (Unlimited)</p>,Yes,0.0,Yes,No
McAfee Agent_5.6.3.157_L_EN_01,McAfee Agent 5.6.3.157 (English),Installs: McAfee Agent_5.6.3.157_L_EN_01,No,0.0,Yes,Yes
McAfee DLP Endpoint_11.0.200.1002_L_EN_01,McAfee DLP Endpoint 11.0.200.1002 (English),<p>This DLP Endpoint Agent is for managing the McAfee Device Control component in the McAfee ePO.</p> <p>Prerequisites:<br /> McAfee Agent_5.0.6.220_L_EN_01<br /> McAfee Virus Scan_8.8P8_L_EN_01<br /> MS Visual C++ 2013 Redist(x86)_12.0.21005_L_EN_01<br /> McAfee Endpoint Security Platform_10.5.3_L_EN_01</p> <p>LS: Global&nbsp;(Limited)</p>,Yes,0.0,Yes,No
McAfee Endpoint Removal Tool_21.2.0_L_EN_01,McAfee Endpoint Removal Tool 21.2.0 (English),Installs: McAfee Endpoint Removal Tool_21.2.0_L_EN_01,No,0.0,Yes,No
McAfee Endpoint Removal Tool_21.5.0_L_EN_01,McAfee Endpoint Removal Tool 21.5.0 (English),Installs: McAfee Endpoint Removal Tool_21.5.0_L_EN_01,No,0.0,Yes,Yes
McAfee Endpoint Security Platform_10.5.4_L_EN_01,McAfee Endpoint Security Platform 10.5.4 (English),"<p><strong>security</strong> upgrade that simplifies management and leverages machine learning and application containment to halt threats in their tracks. <strong>McAfee Endpoint Security</strong> offers improved threat protection, better performance, a better user experience, easier management, and better positioning for the future.</p> <p>LS:&nbsp; Global (Unlimited)</p> <p>&nbsp;</p>",Yes,0.0,Yes,No
McAfee Endpoint Security Platform_10.6.1_L_EN_02,McAfee Endpoint Security Platform 10.6.1 (English) [Build 02],"<p>McAfee Endpoint Security 10.6.1 package is the latest Agent version that is compatible with Windows 10 version 1809. This package can be used will all supported connect images </p> <p style=""margin: 0in; font-family: Arial; font-size: 10pt;""><span style=""font-family: Segoe UI; font-size: 11px;"">LS: Global&nbsp;(Unlimited)</span></p>",Yes,0.0,Yes,No
McAfee Endpoint Security Platform_10.7.0_L_EN_01,McAfee Endpoint Security Platform 10.7.0 (English),Installs: McAfee Endpoint Security Platform_10.7.0_L_EN_01,No,0.0,Yes,No
McAfee Virus Scan Enterprise Fix_8.8_L_EN_01,McAfee Virus Scan Enterprise Fix 8.8 (English),<p>Fix for virus scanning software.</p> <p>LS:&nbsp; Global (Unlimited)</p>,Yes,0.0,Yes,No
McAfee Virus Scan_8.8P8_L_EN_01,McAfee Virus Scan 8.8P8 (English),<p>Virus scanning software</p> <p>LS:&nbsp; Global (Unlimited)</p>,Yes,0.0,Yes,Yes
McAfee VirusScanEnterpriseStorage(x64)_1.3_L_EN_01,McAfee VirusScanEnterpriseStorage(x64) 1.3 (English),<p>McAfee VirusScan Enterprise for Storage 1.3.0 Installation.</p> <p>Pre-requisite:</p> <p>McAfee Agent_5.0.6.220_L_EN_01 <br /> McAfee Virus Scan_8.8P8_L_EN_01 </p> <p>LS: Global&nbsp;(Limited)</p>,Yes,0.0,Yes,Yes
MCCWIN DEFB(x64)_3.23_L_DE_01,MCCWIN DEFB(x64) 3.23 (German),Finance service software for Deutsche Bank in Germany (Windows 10 Version) <p>LS:&nbsp; Freeware</p> <p>SCTASK0318828 - Andreas Raum</p> <p>Please remove MCCWIN DEFB(x64) 3.23 (German) from self service portal. The application has been retired long ago.</p>,Yes,0.0,Yes,No
MCCWIN DEGO(x64)_3.23_L_DE_01,MCCWIN DEGO(x64) 3.23 (German),<p>Finance service software for Deutsche Bank in Germany (Windows 10 Version)</p> <p>LS:&nbsp; Freeware</p> <p>&nbsp;</p> <p>SCTASK0318829 - Andreas Raum</p> <p>Please remove MCCWIN DEGO(x64) 3.23 (German) from self service portal. The application has been retired long ago.</p>,Yes,0.0,Yes,No
MedDra Browser_4.0.0.97_V_EN_99_07,MedDra Browser 4.0.0.97 (English),<p>Allows medical reviewers to search latest version of MedDRA medical dictionary</p> <p>LS:&nbsp; Subscription</p>,Yes,0.0,Yes,Yes
Media Cybernetics Image-Pro Plus_7.01_L_EN_02,Media Cybernetics Image-Pro Plus 7.01 (English) [Build 02],"<p>IMAGE PRO PLUS V7.01 - Image-Pro Plus software offers automated microscope control, image capture, measurement, count/size and macro development tools.</p> <p>NOTE:  This package is for use at USAT only! </p> <p>LS:&nbsp; Server based</p>",Yes,8300,No,Yes
Mendeley Desktop_1.19.2_L_EN_01,Mendeley Desktop 1.19.2 (English),"	Organize, annotate, share, and discover papers, and draft your own manuscripts with Mendeley. Includes add-in for Word with cite-while-you-write functionality.	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
Mendeley Desktop_1.194_L_EN_01,Mendeley Desktop 1.194 (English),<p>Installs: Mendeley Desktop_1.194_L_EN_01</p> <p>LS: Freeware</p>,Yes,0.0,Yes,Yes
Mendeley Desktop_1.194_L_EN_01,Mendeley Desktop 1.194 (English),Installs: Mendeley Desktop_1.194_L_EN_01,No,0.0,Yes,No
Mentor floEFD for Creo(x64)_2019.4_L_EN_01,Mentor floEFD for Creo(x64) 2019.4 (English),"<p>FloEFD is a full-featured 3D computational fluid dynamics analysis solution built into major MCAD systems such as Creo, CATIA V5, Siemens NX, Solid Edge and SolidWorks. It tightly integrates with Inventor</p> <p>LS:&nbsp; Named User</p>",Yes,33120,No,Yes
Mentor Graphics Hyperlynx(x64)_9.4.1_V_EN_01,Mentor Graphics Hyperlynx(x64) 9.4.1 (English),"<p>HyperLynx offers a complete suite of analysis and verification software that meets the needs of PCB engineers at any point in the board design flow. Easy to use and integrate into your flow, HyperLynx equips PCB engineers to efficiently analyze, solve and verify critical requirements to avoid costly re-spins. Achieve greater innovation, faster time-to-market and decreased costs with HyperLynx.</p> <p> This version has new features that will be utilized during Alcon product development. </p> <p>Customers outside of Lake Forest, CA will need local IT assistance to provide a license server</p> <p>LS:&nbsp; Concurrent</p>",Yes,0.0,Yes,Yes
Mentor Graphics HyperLynx_9.2_V_EN_01,Mentor Graphics HyperLynx 9.2 (English),"<p>HyperLynx offers a complete suite of analysis and verification software that meets the needs of PCB engineers at any point in the board design flow. Easy to use and integrate into your flow, HyperLynx equips PCB engineers to efficiently analyze, solve and verify critical requirements to avoid costly re-spins. Achieve greater innovation, faster time-to-market and decreased costs with HyperLynx.</p> <p>&nbsp;</p> <p>LS: Concurrent</p>",Yes,0.0,Yes,Yes
Mentor Graphics ODB++ Inside(x64)_9.6_V_EN_01,Mentor Graphics ODB++ Inside(x64) 9.6 (English),"	ODB++ provides an intelligent, single data-structure for transferring PCB designs into fabrication, assembly and test. It is supported by an active community of CAD and CAM tool vendors, via an open, inclusive partnering program.  Cadence SPB OrCAD is a prerequisite and must be installed prior to installing this package. 	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,No
Mentor Graphics ODB++ Inside_10.1_V_EN_01,Mentor Graphics ODB++ Inside 10.1 (English),"	ODB++ provides an intelligent, single data-structure for transferring PCB designs into fabrication, assembly and test. It is supported by an active community of CAD and CAM tool vendors, via an open, inclusive partnering program.  Cadence SPB OrCAD is a prerequisite and must be installed prior to installing this package. 	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,No
Mentor Graphics ODB++ Inside_11.4_L_EN_01,Mentor Graphics ODB++ Inside 11.4 (English),<p>Installs: Mentor Graphics ODB++ Inside_11.4_L_EN_01</p> <p>LS: Freeware</p>,Yes,0.0,Yes,Yes
Mentor Graphics ODB++ Inside_11.5_L_EN_01,Mentor Graphics ODB++ Inside 11.5 (English),<p>Installs&nbsp;Mentor Graphics ODB++ Inside_11.5_L_EN_01</p> <p>LS: Freeware</p>,No,0.0,Yes,Yes
Mentor Graphics ODB++ Viewer(x64)_10.1_V_EN_01,Mentor Graphics ODB++ Viewer(x64) 10.1 (English),"	ODB++ provides an intelligent, single data-structure for transferring PCB designs into fabrication, assembly and test. It is supported by an active community of CAD and CAM tool vendors, via an open, inclusive partnering program.	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,No
Mentor Graphics ODB++ Viewer_11.4_L_EN_01,Mentor Graphics ODB++ Viewer 11.4 (English),<p>Installs: Mentor Graphics ODB++ Viewer_11.4_L_EN_01</p> <p>LS: Freeware</p>,Yes,0.0,Yes,No
Mentor Graphics ODB++ Viewer_11.5_L_EN_01,Mentor Graphics ODB++ Viewer 11.5 (English),<p>Installs: Mentor Graphics ODB++ Viewer_11.5_L_EN_01</p> <p>LS: Freeware</p>,Yes,0.0,Yes,Yes
Mentor Graphics ODB++ Viewer_9.8_L_EN_01,Mentor Graphics ODB++ Viewer 9.8 (English),"	ODB++ provides an intelligent, single data-structure for transferring PCB designs into fabrication, assembly and test. It is supported by an active community of CAD and CAM tool vendors, via an open, inclusive partnering program.	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,No
Merge Tables Wizard for MS Excel_4.1.0_L_EN_01,Merge Tables Wizard for MS Excel 4.1.0 (English),<p>Add on used to easily and effectively merge spreadsheets together.</p> <p>LS:&nbsp; Seat based</p>,Yes,49.95,No,Yes
Merriam Webster Dictionary_6.5_V_EN_02,Merriam Webster Dictionary 6.5 (English) [Build 02],"<p>Merriam-Webster English Dictionary is the best-selling language reference covering the core vocabulary of everyday life. More than 75,000 definitions. Over 45 000 dictionary entries. Includes pronunciations, word origins, and synonym lists, and more than 5,000 usage examples.</p> <p>LS:&nbsp; Seat based</p>",Yes,19.99,No,Yes
MesaLabs DataTrace_1.3_L_EN_01,MesaLabs DataTrace 1.3 (English),<p>Proprietary Software specific to DataTrace units. Required to extract critical data used for monitoring the overall functionality of Sterilization equipment.</p> <p>LS:&nbsp; Seat based</p>,Yes,848.06,No,Yes
MestReNova_10.0_L_EN_01,MestReNova 10.0 (English),"<p>MestReNova is an older version of: Mnova is a multipage, multivendor, multitechnique and multiplatform analytical chemistry software suite designed as a container for our plugins.  The Mnova installer works as a container for all our specific plugins. This shared interface and its automation abilities allow our users to optimize their learning curve and workflows by combining different technique data on the same application.</p> <p>LS:&nbsp; Global (Limited)</p>",Yes,1728,No,Yes
METTLER TOLEDO LabX 2018 Client_9.0_V_EN_01,METTLER TOLEDO LabX 2018 Client 9.0 (English),"<p>LabX software allows central management and control of laboratory instruments / measurements from anywhere in the laboratory or office.  LabX is a smart software platform which comprises several modules designed to accompany Mettler Toledo instruments, and offers complete instrument control, data management (network and reporting capabilities), and integration with LIMS.	</p> <p>LS: Server based</p>",Yes,0.0,Yes,Yes
MGTEK Help Producer_3.1_L_EN_01,MGTEK Help Producer 3.1 (English),"<p>MGTEK Help Producer is a document conversion tool for that allows you to create professional HTML help systems from a Microsoft� Word� document.   Help Producer is an add-in that is seamlessly integrated into the user interface of Microsoft Word, which makes authoring a help file as easy as writing a regular Word document. With a click on a button, Help Producer will analyze your Word document and generate all files necessary to build a help file, such as project files, table of contents files, index files, HTML topic files, and graphics.</p> <p>LS:&nbsp; Seat based</p>",Yes,395,No,Yes
Micro Focus PVCS Version Manager_8.6.3_L_EN_01,Micro Focus PVCS Version Manager 8.6.3 (English),<p>Installs: Micro Focus PVCS Version Manager_8.6.3_L_EN_01</p> <p>LS: Named User</p>,Yes,749,No,No
Micro Focus PVCS Version Manager_8.6.3_L_EN_02,Micro Focus PVCS Version Manager 8.6.3 (English) [Build02],Installs: Micro Focus PVCS Version Manager_8.6.3_L_EN_02,Yes,749,No,No
Micro Focus PVCS Version Manager_8.6.3_L_EN_03,Micro Focus PVCS Version Manager 8.6.3 (English) [Build03],<p>Installs:&nbsp;Micro Focus PVCS Version Manager_8.6.3_L_EN_03</p> <p>LS: Concurrent</p>,Yes,0.0,Yes,Yes
Micro Focus PVCS Version Mngr(Patch)_8.6.3_L_EN_01,Micro Focus PVCS Version Mngr(Patch) 8.6.3 (English),<p>Installs: Micro Focus PVCS Version Mngr(Patch)_8.6.3_L_EN_01</p> <p>LS: Concurrent</p>,Yes,0.0,Yes,Yes
Microfocus PROTON ALM EXPLORER_12.55_L_EN_01,Microfocus PROTON ALM EXPLORER 12.55 (English),<p>ALM Explorer Add-In is useful when a user is unable to download ActiveX controls or if browser restricts the use of ActiveX components.This enables Microfocus ALM client users to run Microfocus ALM outside of a browser interface.</p> <p>Package prerequisite :</p> <p>Proton_12.55.3053_L_EN_01</p> <p>LS: Global&nbsp;(Limited)</p>,Yes,0.0,Yes,Yes
Micronus Fonts_1.0_L_EN_01,Micronus Fonts 1.0 (English),Installs: Micronus Fonts_1.0_L_EN_01,Yes,0,No,Yes
Microscan Systems LVS-95XX_4.01_V_EN_01,Microscan Systems LVS-95XX 4.01 (English),"	Software to verify printing quality of the product data on the cartoon.	<p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
Microsoft .NET Framework_4.7.1_L_EN_01,Microsoft .NET Framework 4.7.1 (English),"<p>The .NET Framework is a development platform for building apps for Windows, Windows Phone, Windows Server, and Windows Azure. It consists of the common language runtime (CLR) and the .NET Framework class library, which includes classes, interfaces, and value types that support an extensive range of technologies. The .NET Framework provides a managed execution environment, simplified development and deployment, and integration with a variety of programming languages, including Visual Basic and Visual C#.</p> <p>Microsoft .NET Framework 4.7.1. This version is built-in to Microsoft Windows 10 Fall Creators Update (Build 1709) which is the base for OSD 06.03.</p> <p>This package can be installed on Windows 7 SP1, Windows 8.1, Windows 10 Anniversary Update, Windows 10 Creators Update, Windows Server 2008 R2 SP1, Windows Server 2012, Windows Server 2012 R2 and Windows Server 2016</p> <p>LS: Global SLM (limited)</p>",Yes,0.0,Yes,Yes
Microsoft .NET Framework_4.7.2_L_EN_01,Microsoft .NET Framework 4.7.2 (English),"<p>The .NET Framework is a development platform for building apps for Windows, Windows Phone, Windows Server, and Windows Azure. It consists of the common language runtime (CLR) and the .NET Framework class library, which includes classes, interfaces, and value types that support an extensive range of technologies. The .NET Framework provides a managed execution environment, simplified development and deployment, and integration with a variety of programming languages, including Visual Basic and Visual C#.</p> <p>LS:&nbsp; Global (Unlimited)</p>",Yes,0.0,Yes,Yes
Microsoft .NET SDK_6.2.22.10605_L_EN_01,Microsoft .NET SDK 6.2.22.10605 (English),Installs: Microsoft .NET SDK_6.2.22.10605_L_EN_01,Yes,0.0,Yes,Yes
Microsoft Access Runtime(x64)_2013_L_EN_01,Microsoft Access Runtime(x64) 2013 (English),Installs: Microsoft Access Runtime(x64)_2013_L_EN_01,No,0.0,Yes,Yes
Microsoft Access Runtime_2013_L_EN_01,Microsoft Access Runtime 2013 (English),<p>MS Access Data store and front end form generator</p> <p>LS:&nbsp; Global (Unlimited)</p>,Yes,0.0,Yes,Yes
